epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,593.442,1.52322,1.34722,1.29848,0.70666,0.66601,0.7037,0.38237,1.52318,1.25718,1.33713,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,643.199,1.51078,1.32188,1.2876,0.69,0.65592,0.7014,0.38319,1.51458,1.26437,1.31346,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,692.48,1.49661,1.28577,1.27815,0.75201,0.66593,0.72731,0.37985,1.60222,1.25048,1.36229,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,741.956,1.49907,1.29145,1.28431,0.67563,0.65106,0.69303,0.37908,1.56191,1.32151,1.39159,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,791.275,1.47903,1.26838,1.27243,0.72887,0.6909,0.74991,0.40588,1.53434,1.18127,1.33751,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,841.151,1.47049,1.23232,1.26143,0.72099,0.69706,0.73403,0.39951,1.54568,1.22561,1.31627,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,890.922,1.46072,1.22421,1.25329,0.71825,0.67612,0.722,0.40195,1.50157,1.22962,1.3059,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,940.989,1.4548,1.20441,1.25381,0.73893,0.71434,0.76274,0.42719,1.47298,1.09606,1.28553,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,990.54,1.44948,1.1908,1.25024,0.74419,0.70939,0.76196,0.42287,1.50859,1.14711,1.30141,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,1040.62,1.44009,1.17916,1.25032,0.73956,0.72285,0.77466,0.44027,1.44962,1.09915,1.27586,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,1090.44,1.43328,1.16717,1.24634,0.76408,0.71694,0.77961,0.4386,1.48298,1.09306,1.29772,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,1140.63,1.43715,1.1616,1.23727,0.7494,0.73585,0.78581,0.43925,1.48841,1.0609,1.27236,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,1190.39,1.41499,1.12979,1.224,0.76414,0.73017,0.78751,0.44703,1.46315,1.04464,1.26371,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,1239.68,1.41969,1.12009,1.2253,0.76543,0.71623,0.77769,0.43982,1.48768,1.07758,1.28239,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,1288.68,1.4275,1.13623,1.23095,0.76039,0.7492,0.79392,0.44827,1.45857,1.02589,1.27388,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,1337.97,1.41566,1.11811,1.22602,0.76483,0.74964,0.79662,0.45851,1.44985,1.02261,1.26248,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,1387.91,1.40354,1.10752,1.2196,0.76265,0.71934,0.77932,0.44304,1.47178,1.05495,1.26901,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,1438.41,1.40637,1.10735,1.21826,0.78188,0.73735,0.79955,0.45341,1.44541,1.02405,1.251,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,1489.97,1.39025,1.08349,1.21309,0.77149,0.75889,0.80735,0.47194,1.40653,1.01667,1.24591,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,1539.41,1.39102,1.08682,1.21113,0.78744,0.74439,0.80557,0.46409,1.433,0.99522,1.24552,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,1588.95,1.39525,1.07328,1.2136,0.78624,0.745,0.80697,0.46987,1.42759,0.9925,1.24984,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,1639.2,1.37785,1.06203,1.20412,0.78558,0.75089,0.80517,0.46481,1.44442,0.99139,1.2545,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,1688.94,1.37659,1.05434,1.20383,0.78166,0.75535,0.8048,0.46879,1.43798,0.97947,1.23653,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,1738.32,1.37021,1.03167,1.19658,0.81883,0.74743,0.81765,0.47429,1.43663,0.96701,1.24482,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1789.69,1.36218,1.02579,1.19247,0.79676,0.76053,0.81937,0.47391,1.44367,0.98285,1.24613,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1841.15,1.37749,1.03149,1.19937,0.78377,0.76206,0.81567,0.46704,1.45774,0.96407,1.2541,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1892.49,1.37188,1.03849,1.20068,0.78706,0.76454,0.81896,0.47701,1.42346,0.95596,1.23614,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,1944.03,1.35576,1.01876,1.19573,0.8006,0.7648,0.82392,0.47764,1.42897,0.93524,1.24038,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,1995.5,1.35439,1.01245,1.1831,0.80123,0.7596,0.81862,0.47754,1.42928,0.9569,1.24062,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,2047.04,1.35387,1.00635,1.18987,0.80177,0.77626,0.83569,0.48592,1.42707,0.92663,1.23679,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,2098.65,1.3557,0.99217,1.18385,0.7847,0.77027,0.8227,0.47757,1.42228,0.94617,1.23563,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,2149.64,1.34518,0.98914,1.17716,0.81024,0.77286,0.83129,0.48066,1.43488,0.92127,1.23292,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,2201.28,1.33699,0.98825,1.18445,0.79115,0.78247,0.82906,0.48123,1.44141,0.93172,1.24071,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,2252.37,1.35083,0.99868,1.18409,0.79953,0.77562,0.82753,0.48754,1.41139,0.92863,1.23041,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,2303.67,1.33825,0.97828,1.17548,0.81636,0.78147,0.83754,0.48943,1.41442,0.9236,1.2282,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,2354.84,1.34003,0.96988,1.17646,0.80881,0.77675,0.83188,0.48873,1.4106,0.90986,1.22529,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,2405.97,1.33551,0.96365,1.17702,0.8084,0.78648,0.83436,0.49249,1.40588,0.90036,1.21441,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,2457.32,1.33462,0.96189,1.17571,0.80652,0.782,0.83295,0.48982,1.41951,0.90091,1.22769,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,2508.67,1.32583,0.93456,1.16616,0.80843,0.79034,0.84039,0.49522,1.41084,0.88769,1.2235,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,2560.56,1.31398,0.94016,1.16116,0.82023,0.78198,0.84061,0.49553,1.4099,0.89341,1.22142,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,2612.2,1.32293,0.93618,1.16226,0.82198,0.78351,0.84268,0.49461,1.42437,0.89652,1.23088,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,2663.11,1.31623,0.94066,1.16349,0.83246,0.7768,0.83568,0.49435,1.40452,0.89944,1.22511,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,2715.02,1.30774,0.92313,1.16166,0.82224,0.78507,0.83799,0.49209,1.41831,0.89548,1.226,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,2766.13,1.31397,0.93638,1.16425,0.8044,0.78333,0.84275,0.49623,1.40263,0.89409,1.21961,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,2817.38,1.30211,0.91595,1.15305,0.82944,0.79186,0.84622,0.50042,1.40869,0.89428,1.22067,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,2868.8,1.29863,0.90065,1.15517,0.82639,0.7776,0.84082,0.49629,1.4137,0.8884,1.22567,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,2919.83,1.29555,0.90222,1.15096,0.83093,0.77831,0.84316,0.49601,1.41428,0.8862,1.22319,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,2971.18,1.29854,0.91956,1.15932,0.81892,0.792,0.84354,0.49993,1.40346,0.86706,1.21164,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,3022.67,1.29733,0.9034,1.14995,0.81469,0.79666,0.84226,0.49978,1.39879,0.87689,1.21299,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,3074.37,1.28188,0.88838,1.14568,0.83286,0.78169,0.84659,0.4993,1.40559,0.87883,1.21609,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,3125.73,1.28457,0.89582,1.14877,0.82217,0.78573,0.84745,0.50036,1.40572,0.88116,1.22344,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,3177.52,1.28375,0.87903,1.14425,0.83139,0.793,0.84902,0.49958,1.40375,0.86801,1.21905,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,3229.01,1.28262,0.88551,1.146,0.83174,0.79232,0.84906,0.50426,1.3967,0.86511,1.21464,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,3280.63,1.27616,0.88207,1.14179,0.83151,0.78951,0.84755,0.49912,1.40306,0.87013,1.21522,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,3332.21,1.27226,0.86595,1.13925,0.82102,0.79992,0.84837,0.50188,1.39683,0.86112,1.21427,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,3383,1.28484,0.87202,1.1461,0.81623,0.79885,0.8486,0.50164,1.39774,0.86671,1.21439,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,3434.33,1.27906,0.86461,1.14422,0.82162,0.79528,0.84723,0.50423,1.3945,0.85789,1.21295,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,3486.31,1.25952,0.84883,1.13767,0.82489,0.79704,0.84921,0.50425,1.39861,0.86284,1.21495,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,3537.62,1.25636,0.84046,1.1303,0.81889,0.80001,0.84782,0.5023,1.39882,0.86443,1.21369,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,3588.72,1.2644,0.85032,1.13526,0.82277,0.79586,0.84392,0.50206,1.39948,0.87206,1.21217,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,3639.29,1.251,0.84434,1.13335,0.8197,0.79826,0.84317,0.50193,1.3946,0.87184,1.21025,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,3690.25,1.25021,0.83416,1.12698,0.81471,0.80346,0.84335,0.50394,1.39472,0.87172,1.20981,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,3740.62,1.24165,0.82591,1.12584,0.82048,0.80572,0.84881,0.50542,1.40101,0.87172,1.21224,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,3791.21,1.23297,0.81437,1.12128,0.80732,0.81537,0.84628,0.50624,1.4016,0.87064,1.21243,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,3841.56,1.24726,0.81525,1.12834,0.81553,0.807,0.84757,0.5059,1.40146,0.86318,1.21246,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,3892.01,1.22672,0.81751,1.12105,0.81691,0.80334,0.84764,0.50221,1.403,0.8589,1.21436,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,3942.72,1.2391,0.82178,1.12383,0.82452,0.80141,0.84682,0.50414,1.40018,0.85593,1.21258,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,3993.22,1.22982,0.80728,1.12211,0.83026,0.79691,0.84755,0.50403,1.40563,0.85588,1.21482,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,4043.84,1.22803,0.79887,1.1161,0.8221,0.80032,0.8483,0.50377,1.4048,0.85493,1.21546,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,4094.6,1.22229,0.80253,1.11448,0.82317,0.7987,0.84526,0.50253,1.40676,0.85771,1.21754,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,4145.43,1.21532,0.78915,1.11101,0.82322,0.79518,0.84682,0.50394,1.40303,0.85253,1.21411,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,4196.02,1.21775,0.787,1.11546,0.82036,0.80205,0.84781,0.5054,1.40296,0.8517,1.2131,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,4246.99,1.20634,0.77559,1.11033,0.82154,0.80687,0.84843,0.50641,1.40209,0.85274,1.21237,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,4297.78,1.20245,0.77233,1.1096,0.82692,0.79936,0.84461,0.50369,1.4065,0.85357,1.21511,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,4348.24,1.20341,0.76867,1.10557,0.81874,0.80724,0.845,0.5042,1.40698,0.84764,1.21708,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,4399.07,1.19929,0.75937,1.10432,0.82014,0.80536,0.84482,0.50505,1.40449,0.84727,1.21542,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,4449.6,1.19524,0.75981,1.09995,0.8168,0.8076,0.84449,0.50458,1.40619,0.84569,1.21594,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,4499.84,1.18844,0.76425,1.10015,0.82537,0.80024,0.84366,0.50451,1.4046,0.84802,1.21718,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,4550.73,1.19707,0.76278,1.10419,0.82442,0.80541,0.84363,0.50377,1.40794,0.84988,1.21899,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,4601.02,1.17882,0.75096,1.09831,0.82761,0.80053,0.84218,0.50251,1.40672,0.85175,1.21828,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,4652.53,1.18013,0.65359,1.10655,0.82952,0.79701,0.84175,0.50299,1.40704,0.85033,1.21839,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,4699.94,1.16612,0.64196,1.10288,0.82441,0.79968,0.84242,0.50459,1.40554,0.85152,1.21787,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,4747.48,1.15507,0.62784,1.09603,0.82984,0.79565,0.84333,0.50424,1.40913,0.85331,1.21989,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,4794.59,1.15071,0.62356,1.09563,0.83378,0.79265,0.8428,0.50306,1.40921,0.85463,1.22141,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,4841.55,1.14545,0.62115,1.09103,0.83261,0.79442,0.84169,0.50209,1.41082,0.85612,1.22218,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,4888.01,1.13835,0.61086,1.08734,0.82919,0.79773,0.8406,0.50164,1.41166,0.85745,1.22316,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,4935.17,1.13248,0.60692,1.08151,0.8208,0.80129,0.83899,0.50059,1.41261,0.859,1.22409,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,4982.01,1.13126,0.60176,1.08273,0.82101,0.80024,0.83869,0.5008,1.41346,0.85809,1.22481,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,5028.19,1.12784,0.59882,1.08179,0.81874,0.8051,0.83852,0.49997,1.41439,0.8578,1.22528,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,5075.4,1.12121,0.58954,1.07757,0.81861,0.80409,0.83831,0.49908,1.41474,0.85782,1.22488,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
