epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
23,1213.03,1.41343,1.13316,1.2241,0.74941,0.73755,0.77821,0.43949,1.46626,1.04934,1.2618,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,1263.67,1.42248,1.12351,1.22565,0.76363,0.7318,0.77701,0.43555,1.48498,1.05245,1.27604,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,1314.27,1.42922,1.13448,1.23008,0.74432,0.71517,0.76572,0.43012,1.47711,1.09095,1.28073,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,1364.82,1.41621,1.11841,1.2258,0.7622,0.72337,0.77631,0.44093,1.46433,1.07269,1.28255,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,1415.32,1.40796,1.10707,1.22076,0.74374,0.73057,0.78199,0.44437,1.45578,1.04774,1.2623,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,1465.53,1.40647,1.10787,1.217,0.76349,0.73858,0.78329,0.44224,1.45908,1.04504,1.25477,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,1515.75,1.39066,1.08211,1.21113,0.77094,0.73648,0.79625,0.46323,1.43717,1.0252,1.25502,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,1566.21,1.39219,1.0856,1.20971,0.75825,0.75128,0.79651,0.46085,1.43221,1.00608,1.24716,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,1616.51,1.39362,1.07384,1.21201,0.78319,0.7624,0.80374,0.46267,1.44669,1.01088,1.26336,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,1666.51,1.38221,1.06289,1.20439,0.79448,0.74583,0.80733,0.46262,1.44291,0.99918,1.2558,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,1716.81,1.37756,1.0574,1.20362,0.79045,0.76025,0.81429,0.47346,1.42807,0.9683,1.22846,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,1766.6,1.37696,1.04012,1.1981,0.78926,0.77714,0.82081,0.47063,1.42722,0.96631,1.23641,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1817.76,1.36131,1.03287,1.19012,0.78437,0.75753,0.81953,0.47097,1.43228,0.96955,1.23919,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1868.54,1.37638,1.0386,1.19494,0.78179,0.75617,0.81595,0.46871,1.44545,0.96318,1.24548,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1919.24,1.37317,1.04348,1.19729,0.77739,0.75897,0.80875,0.46962,1.43516,0.95396,1.2378,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,1969.75,1.35702,1.02414,1.19337,0.78429,0.76941,0.82164,0.47236,1.42673,0.94881,1.23961,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,2020.26,1.35289,1.01176,1.1838,0.78056,0.77766,0.81855,0.4775,1.43663,0.9431,1.24665,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,2072.01,1.35235,1.00381,1.18876,0.80883,0.76745,0.82516,0.47656,1.42495,0.9403,1.23947,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,2122.44,1.35494,0.99828,1.18198,0.78572,0.77782,0.82117,0.47692,1.43974,0.94361,1.24036,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,2173.24,1.34546,0.99325,1.17965,0.80342,0.76243,0.8261,0.47732,1.44235,0.92852,1.2451,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,2223.42,1.33665,0.99312,1.1809,0.7891,0.78028,0.83108,0.48141,1.43907,0.93236,1.24008,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,2273.98,1.34868,0.99949,1.18578,0.79835,0.76614,0.82126,0.48296,1.41121,0.94131,1.23116,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,2324.07,1.34062,0.97743,1.17562,0.80332,0.77572,0.82885,0.4843,1.4098,0.92602,1.23458,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,2374.51,1.34017,0.97522,1.1772,0.81018,0.78369,0.83052,0.49085,1.40754,0.91989,1.22309,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,2425.38,1.33611,0.96744,1.17677,0.80835,0.77455,0.82912,0.48939,1.40877,0.91584,1.22794,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,2475.83,1.33235,0.9632,1.17096,0.79793,0.78288,0.82755,0.48546,1.41862,0.92501,1.22581,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,2526.44,1.32138,0.93934,1.16375,0.82223,0.77317,0.83254,0.49062,1.4181,0.91997,1.22601,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,2578.54,1.3125,0.94112,1.16082,0.80784,0.78162,0.83408,0.48989,1.41336,0.90564,1.22287,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,2630.32,1.32261,0.93712,1.16253,0.80112,0.7862,0.83292,0.4905,1.40879,0.90765,1.2248,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,2682.32,1.3217,0.94126,1.16396,0.80981,0.77573,0.83531,0.49298,1.41374,0.90317,1.22632,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,2734.43,1.30709,0.93036,1.1611,0.81755,0.77848,0.83624,0.49156,1.4202,0.89596,1.22533,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,2786.42,1.31141,0.9362,1.16296,0.81367,0.77912,0.83787,0.49265,1.40949,0.89917,1.22586,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,2838.2,1.30156,0.91989,1.15425,0.82662,0.78184,0.83394,0.49477,1.39965,0.89323,1.21741,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,2890.25,1.29805,0.90743,1.15485,0.81545,0.77309,0.83575,0.49621,1.41076,0.89332,1.22171,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,2942.38,1.29514,0.9002,1.15107,0.8084,0.789,0.83471,0.4926,1.4153,0.88284,1.2254,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,2994.65,1.29716,0.91602,1.16022,0.80822,0.78425,0.83774,0.49962,1.39687,0.87402,1.21432,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,3046.62,1.29786,0.90097,1.14897,0.80307,0.79749,0.83718,0.49999,1.39709,0.87973,1.21268,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,3098.74,1.28295,0.89364,1.14733,0.80507,0.79405,0.84297,0.50099,1.40846,0.88045,1.22233,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,3150.47,1.28862,0.89436,1.1501,0.81446,0.79462,0.8395,0.49789,1.40785,0.88048,1.22254,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,3202.48,1.28415,0.87626,1.1452,0.81243,0.80433,0.84874,0.50421,1.40348,0.86191,1.21822,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,3253.39,1.28038,0.88252,1.1463,0.82655,0.78337,0.84224,0.5007,1.40163,0.86611,1.22008,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,3304.7,1.27849,0.88423,1.14638,0.81836,0.7971,0.84333,0.49951,1.39903,0.8662,1.21796,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,3356.43,1.26982,0.8578,1.13799,0.81891,0.79604,0.8388,0.49892,1.40366,0.86164,1.21857,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,3408.57,1.28396,0.86854,1.14432,0.82055,0.79522,0.8403,0.49904,1.41027,0.86774,1.22114,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,3460.37,1.27882,0.86774,1.14416,0.83123,0.78875,0.84394,0.49948,1.41159,0.86334,1.22122,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,3512.17,1.25827,0.84907,1.13622,0.82571,0.79428,0.84183,0.5017,1.40395,0.85833,1.21749,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,3563.96,1.25463,0.84793,1.13039,0.81785,0.79908,0.84401,0.50322,1.40089,0.85268,1.21827,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,3629.69,1.26153,0.84926,1.13824,0.82621,0.79182,0.84233,0.50045,1.40377,0.85908,1.22078,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,3681.88,1.2535,0.84002,1.13175,0.81869,0.7948,0.84296,0.50133,1.40325,0.85388,1.22049,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,3733.75,1.24929,0.83542,1.12893,0.81598,0.7973,0.84202,0.50247,1.40381,0.85122,1.22241,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,3785.79,1.24064,0.82963,1.12666,0.82388,0.79266,0.84176,0.50085,1.40149,0.85317,1.22031,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,3838.13,1.23073,0.81553,1.12166,0.83288,0.78524,0.84043,0.5021,1.3987,0.85311,1.21876,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,3890.06,1.2451,0.82285,1.1268,0.83126,0.79216,0.84354,0.50214,1.40217,0.85215,1.21791,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,3941.92,1.22714,0.81699,1.12184,0.82308,0.78961,0.84308,0.50324,1.40025,0.85115,1.21504,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,3993.94,1.23537,0.81886,1.12171,0.82076,0.79703,0.84198,0.50278,1.40483,0.84861,1.21688,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,4046.23,1.23103,0.80623,1.12157,0.83349,0.78983,0.8431,0.50355,1.40393,0.84769,1.21665,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,4098.23,1.22833,0.79575,1.1162,0.82342,0.7945,0.84427,0.5035,1.40635,0.84902,1.2176,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,4150.08,1.22352,0.80219,1.11532,0.82825,0.79419,0.84475,0.50257,1.40712,0.84845,1.21684,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,4202.31,1.21714,0.78965,1.11361,0.82495,0.79877,0.84464,0.50349,1.407,0.84628,1.21755,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,4254.14,1.21884,0.79433,1.11822,0.81684,0.80563,0.84259,0.50321,1.40931,0.84435,1.22087,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,4305.77,1.20455,0.77557,1.11013,0.8222,0.79832,0.84138,0.50113,1.41418,0.84551,1.22453,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,4358.17,1.20114,0.77446,1.10921,0.82794,0.7946,0.8408,0.49971,1.41634,0.84725,1.2247,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,4409.94,1.20435,0.77284,1.10714,0.81974,0.80064,0.84036,0.49885,1.41772,0.84424,1.22434,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,4461.84,1.19273,0.76627,1.10332,0.83184,0.79527,0.84252,0.50086,1.41447,0.84201,1.22105,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,4514,1.18951,0.76103,1.0994,0.82588,0.79901,0.84441,0.50172,1.41399,0.84158,1.22283,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,4566.7,1.19021,0.76664,1.10091,0.8344,0.79153,0.84418,0.50339,1.41292,0.84122,1.22313,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,4618.36,1.19617,0.76539,1.10355,0.83209,0.7913,0.84396,0.50238,1.41579,0.84569,1.22448,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,4671.33,1.17619,0.75015,1.09696,0.82597,0.79385,0.84204,0.50226,1.41253,0.8435,1.22308,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,4737,1.17796,0.65401,1.10697,0.82562,0.7962,0.8422,0.50098,1.4124,0.84374,1.22266,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,4794.65,1.16375,0.6399,1.09991,0.81713,0.8029,0.84102,0.50067,1.41431,0.84497,1.22445,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,4851.37,1.15361,0.63039,1.0967,0.81906,0.80301,0.8408,0.50023,1.41752,0.84779,1.22728,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,4914.91,1.14863,0.62377,1.09378,0.81882,0.80376,0.8408,0.50048,1.41805,0.84848,1.22879,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,4967.99,1.1389,0.62095,1.08887,0.82445,0.79922,0.84053,0.49998,1.42025,0.84924,1.23029,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,5015.89,1.13674,0.613,1.08597,0.8252,0.80026,0.84018,0.49877,1.4211,0.84984,1.23126,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,5063.63,1.13289,0.60793,1.0818,0.83112,0.79376,0.83928,0.49716,1.42214,0.85087,1.23235,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,5110.46,1.12842,0.60003,1.0808,0.82388,0.79958,0.83915,0.49687,1.42325,0.85199,1.23353,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,5157.09,1.12249,0.59937,1.08119,0.82681,0.79389,0.83815,0.49638,1.42453,0.85245,1.23443,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,5204.08,1.11852,0.59049,1.07634,0.8334,0.78958,0.8382,0.49642,1.42589,0.8535,1.23611,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
