epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,564.01,1.52084,1.33921,1.29437,0.68281,0.6636,0.69551,0.3794,1.53025,1.28531,1.34373,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,616.418,1.51829,1.33373,1.29511,0.70872,0.63356,0.69712,0.38425,1.53054,1.30081,1.35036,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,668.675,1.49593,1.28606,1.27468,0.70795,0.67396,0.72709,0.39151,1.55137,1.22331,1.33724,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,721.088,1.48749,1.28243,1.27983,0.68678,0.6365,0.67888,0.37117,1.54862,1.33276,1.34244,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,773.025,1.48681,1.26719,1.27415,0.72165,0.67285,0.73824,0.40503,1.48686,1.19893,1.31551,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,824.387,1.48641,1.24337,1.26871,0.709,0.71218,0.73922,0.40963,1.48549,1.19446,1.30392,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,876.284,1.47405,1.2309,1.26092,0.74836,0.72972,0.77971,0.43129,1.49835,1.11348,1.30614,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,927.793,1.45142,1.21072,1.25092,0.75592,0.71522,0.77082,0.42719,1.50111,1.09403,1.2969,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,979.384,1.44988,1.19065,1.24928,0.72925,0.70187,0.74738,0.41416,1.50781,1.1705,1.30981,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,1030.75,1.43986,1.18858,1.24757,0.76556,0.71455,0.77202,0.43811,1.4707,1.08138,1.27054,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,1081.92,1.45422,1.1845,1.24812,0.72605,0.69635,0.74848,0.42315,1.49298,1.1584,1.29943,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,1133.96,1.42743,1.16248,1.23436,0.76131,0.72234,0.77854,0.43591,1.48565,1.08428,1.28171,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,1185.9,1.41532,1.13917,1.22468,0.74282,0.72891,0.77168,0.43294,1.48954,1.06898,1.28806,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,1237.11,1.42514,1.12768,1.22204,0.75969,0.73626,0.78734,0.44677,1.46779,1.04631,1.26801,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,1288.62,1.42075,1.13984,1.22814,0.76516,0.7289,0.78698,0.44939,1.45427,1.07086,1.26807,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,1340.29,1.41065,1.10752,1.21954,0.76809,0.71845,0.78844,0.43918,1.48358,1.05744,1.27774,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,1392.09,1.41107,1.10516,1.22766,0.7976,0.72984,0.80486,0.46084,1.4377,1.03092,1.26129,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,1444.41,1.40113,1.10022,1.21664,0.77772,0.74826,0.7981,0.45505,1.45432,1.02968,1.25468,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,1496.48,1.40883,1.09092,1.21875,0.7639,0.74716,0.79826,0.45582,1.44081,1.02351,1.25755,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,1549.07,1.39326,1.08609,1.21261,0.77567,0.74579,0.8024,0.45563,1.4448,1.00737,1.25481,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,1602.74,1.38501,1.07822,1.20991,0.77416,0.75399,0.811,0.46214,1.45236,0.99168,1.26289,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,1655.17,1.39251,1.05561,1.2067,0.78402,0.75069,0.79856,0.45927,1.44664,1.00166,1.25289,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,1708.06,1.37926,1.05295,1.20284,0.77895,0.7508,0.80524,0.47068,1.42884,0.98892,1.2459,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,1761.01,1.37816,1.04769,1.20113,0.78928,0.76378,0.81176,0.46632,1.45598,0.99655,1.25662,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1813.26,1.37016,1.036,1.19644,0.78206,0.77128,0.81376,0.46569,1.44332,0.97563,1.24415,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1865.46,1.36959,1.03642,1.19852,0.78889,0.75376,0.81456,0.46593,1.45075,0.97709,1.25544,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1917.88,1.37101,1.0347,1.19955,0.7545,0.77329,0.80956,0.46792,1.43399,0.96491,1.25086,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,1970.36,1.36658,1.02942,1.20244,0.78131,0.77057,0.81877,0.4735,1.42959,0.95561,1.25092,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,2027.66,1.35508,1.00225,1.18584,0.79246,0.77561,0.82232,0.47933,1.42133,0.93085,1.23315,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,2079.52,1.34864,1.00221,1.18785,0.80901,0.76219,0.82865,0.47987,1.42779,0.94206,1.24667,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,2132.3,1.35462,0.9951,1.18844,0.7864,0.78972,0.82745,0.48597,1.43363,0.92599,1.24377,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,2184.57,1.346,0.98689,1.18075,0.80848,0.76536,0.8226,0.48622,1.41762,0.93033,1.23685,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,2236.37,1.35179,0.9906,1.18654,0.80596,0.77055,0.82989,0.48453,1.43155,0.92746,1.24497,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,2288.33,1.34084,0.97393,1.17138,0.7947,0.7791,0.82432,0.4807,1.42942,0.91924,1.23741,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,2339.68,1.34036,0.9816,1.17913,0.80907,0.77447,0.83106,0.48597,1.41935,0.91488,1.23381,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,2391.65,1.33885,0.95882,1.17638,0.8157,0.77383,0.83103,0.48706,1.42536,0.9184,1.24003,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,2443.82,1.331,0.96305,1.17458,0.79641,0.78627,0.83534,0.48918,1.42338,0.90725,1.23454,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,2495.05,1.3274,0.95655,1.16905,0.80177,0.77706,0.83012,0.48322,1.4161,0.91609,1.22796,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,2547.07,1.31764,0.94034,1.16917,0.79008,0.79127,0.8305,0.48729,1.4145,0.9145,1.22837,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,2598.7,1.32536,0.94938,1.17019,0.81527,0.78117,0.84031,0.49577,1.41752,0.88751,1.23092,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,2650.67,1.32228,0.93506,1.17199,0.80433,0.7871,0.83052,0.48582,1.41977,0.905,1.22908,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,2702.99,1.30464,0.9272,1.16123,0.81461,0.77979,0.83774,0.49192,1.4214,0.90304,1.22788,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,2755.44,1.31178,0.92721,1.15942,0.79622,0.78759,0.8367,0.49047,1.41122,0.89746,1.22483,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,2807.48,1.31282,0.92298,1.16103,0.81974,0.78134,0.83728,0.48979,1.4168,0.89523,1.22898,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,2859.44,1.30377,0.91902,1.15816,0.81962,0.7872,0.8414,0.49419,1.41176,0.88842,1.22495,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,2911.37,1.30572,0.91328,1.15571,0.80304,0.78407,0.83739,0.49468,1.40604,0.89059,1.22094,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,2962.93,1.30058,0.90853,1.15414,0.80387,0.79429,0.83764,0.49339,1.4206,0.888,1.23333,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,3014.14,1.30187,0.90606,1.16144,0.80985,0.78864,0.83869,0.49581,1.40644,0.88156,1.21984,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,3065.86,1.2945,0.9081,1.15556,0.81486,0.78462,0.83983,0.49605,1.41166,0.87875,1.22326,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,3117.53,1.28794,0.89747,1.15123,0.82107,0.78817,0.84146,0.49952,1.40608,0.87197,1.22028,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,3169.63,1.27834,0.88772,1.14584,0.81981,0.79143,0.84411,0.49991,1.40507,0.8674,1.2202,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,3221.85,1.28809,0.88556,1.14643,0.81046,0.79897,0.84314,0.50169,1.40446,0.87395,1.22118,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,3273.65,1.28027,0.87357,1.14564,0.81442,0.80485,0.84399,0.50048,1.40076,0.87056,1.21717,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,3324.66,1.28184,0.87541,1.14099,0.82169,0.78591,0.84181,0.49918,1.39313,0.8641,1.21165,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,3376.21,1.2715,0.86268,1.1374,0.81109,0.79295,0.84347,0.50109,1.40557,0.86208,1.21787,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,3427.71,1.27088,0.86659,1.14259,0.80742,0.79896,0.84567,0.50366,1.40507,0.86234,1.22097,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,3479.34,1.27033,0.86002,1.13727,0.82275,0.79618,0.84635,0.50208,1.39935,0.86154,1.22055,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,3530.58,1.26423,0.85485,1.1357,0.81956,0.79546,0.84684,0.5025,1.39953,0.8606,1.21908,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,3582.34,1.26212,0.85584,1.13868,0.82011,0.79677,0.84809,0.50379,1.4033,0.85276,1.21882,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,3634.71,1.25355,0.85123,1.13009,0.82201,0.79752,0.84889,0.50547,1.39659,0.85189,1.21808,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,3686.75,1.25176,0.83359,1.12961,0.82978,0.7894,0.84999,0.50605,1.40044,0.84706,1.21861,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,3738.27,1.25033,0.83304,1.1285,0.81851,0.79496,0.84369,0.50426,1.39698,0.84506,1.21906,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,3790.2,1.25106,0.82419,1.12687,0.82325,0.79355,0.84514,0.50217,1.40017,0.84508,1.21806,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,3841.69,1.23906,0.81273,1.12504,0.81953,0.78973,0.84196,0.50301,1.40015,0.84949,1.21782,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,3893.31,1.2404,0.81935,1.12431,0.81835,0.78997,0.84441,0.50585,1.39608,0.84608,1.21524,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,3944.97,1.24423,0.81996,1.12346,0.82516,0.78931,0.84645,0.50399,1.40034,0.85456,1.2171,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,3996.53,1.2322,0.80876,1.12393,0.81502,0.79443,0.8447,0.50163,1.40047,0.85486,1.21663,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,4048.62,1.23031,0.80552,1.11808,0.81345,0.79442,0.84617,0.50263,1.40121,0.85261,1.21585,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,4099.75,1.22136,0.79652,1.11419,0.81677,0.79309,0.84612,0.50484,1.39687,0.84698,1.21386,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,4151.9,1.20905,0.78034,1.1087,0.82527,0.79053,0.84653,0.50505,1.39971,0.8429,1.21677,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,4204.03,1.22074,0.78563,1.11065,0.81287,0.79819,0.84454,0.50393,1.40141,0.84469,1.21767,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,4256,1.22147,0.7874,1.11604,0.82236,0.78831,0.84438,0.50252,1.40528,0.84948,1.22034,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,4308.24,1.21451,0.77834,1.10879,0.82967,0.78457,0.84597,0.50323,1.4048,0.84676,1.22017,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,4359.85,1.2115,0.7884,1.10875,0.83476,0.77792,0.84407,0.50358,1.40408,0.85059,1.2212,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,4411.33,1.19819,0.76777,1.10437,0.81707,0.7875,0.84418,0.50252,1.40902,0.85138,1.2234,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,4463.82,1.20714,0.77438,1.10583,0.81729,0.78994,0.84391,0.50411,1.40739,0.85215,1.22291,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,4515.47,1.19538,0.76882,1.10437,0.82505,0.78639,0.84682,0.50444,1.40495,0.85024,1.22102,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,4567.44,1.18903,0.75464,1.09645,0.81841,0.79107,0.84664,0.50491,1.4029,0.84701,1.21854,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,4619.15,1.18515,0.7494,1.09622,0.81608,0.79506,0.84593,0.50538,1.4023,0.84913,1.21825,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,4671.89,1.18082,0.75505,1.09461,0.80932,0.79621,0.84429,0.50458,1.40196,0.85119,1.2175,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,4724.79,1.18562,0.65298,1.11066,0.81653,0.79423,0.84359,0.50381,1.40257,0.85467,1.21773,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,4771.31,1.15993,0.63506,1.09809,0.83255,0.78653,0.84474,0.50264,1.4036,0.85235,1.21982,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,4817.82,1.16167,0.62858,1.09892,0.83605,0.78394,0.84444,0.50127,1.40506,0.85296,1.2226,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,4865.16,1.15361,0.62233,1.0919,0.83193,0.78427,0.84386,0.50101,1.40548,0.8552,1.22392,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,4911.61,1.14223,0.61184,1.08792,0.82893,0.78902,0.84344,0.49965,1.40927,0.85801,1.22624,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,4957.47,1.14298,0.61508,1.08696,0.82404,0.79096,0.84226,0.49898,1.41087,0.85693,1.22695,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,5005.27,1.13213,0.61044,1.08351,0.82612,0.78909,0.84127,0.49814,1.41178,0.85384,1.22766,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,5054.55,1.1308,0.597,1.08101,0.83662,0.77907,0.84014,0.49817,1.41287,0.85291,1.22871,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,5103.04,1.12499,0.59465,1.08152,0.83844,0.77869,0.83927,0.497,1.41313,0.85271,1.22924,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,5153.7,1.12238,0.59075,1.07931,0.83523,0.78156,0.83893,0.49733,1.4132,0.8521,1.22954,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
