epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
33,1654.12,1.38184,1.06573,1.20775,0.77703,0.75267,0.80868,0.46153,1.43596,1.00653,1.25764,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,1703.78,1.37427,1.04803,1.2005,0.78023,0.76346,0.81411,0.47239,1.43322,0.98527,1.24036,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1753.57,1.36854,1.03823,1.1956,0.78996,0.75056,0.81565,0.47306,1.42737,0.96251,1.2384,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1803,1.3704,1.03762,1.19403,0.78976,0.75245,0.81381,0.47182,1.43807,0.95726,1.24393,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1853.88,1.36802,1.04,1.19355,0.79118,0.76237,0.8154,0.46987,1.44102,0.95858,1.24195,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,1904.79,1.36628,1.03014,1.20026,0.80499,0.77302,0.82686,0.47553,1.44212,0.94681,1.23916,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,1955.84,1.35586,1.00908,1.18527,0.78645,0.77343,0.8203,0.48046,1.42348,0.95974,1.24111,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,2007.55,1.35272,1.00625,1.18944,0.79315,0.76909,0.82349,0.47986,1.42024,0.95064,1.24083,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,2058.81,1.35241,1.00862,1.18594,0.79772,0.7703,0.8279,0.484,1.42273,0.94172,1.23631,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,2110.2,1.34244,0.99355,1.17678,0.80492,0.77378,0.83076,0.48823,1.41525,0.92897,1.23332,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,2161.71,1.35462,0.99496,1.18481,0.80196,0.76792,0.82876,0.4816,1.43008,0.93231,1.23502,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,2213.14,1.34626,0.97784,1.17382,0.77745,0.7933,0.8313,0.48592,1.41538,0.92096,1.22285,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,2264.07,1.34178,0.99193,1.17869,0.80696,0.78524,0.84025,0.49038,1.42095,0.91846,1.22567,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,2315.21,1.34045,0.97431,1.17549,0.81063,0.77679,0.83219,0.48723,1.42548,0.92338,1.23613,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,2366.31,1.32977,0.97505,1.16946,0.79456,0.79456,0.84143,0.49263,1.40565,0.90554,1.21791,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,2417.08,1.32638,0.96015,1.16771,0.81193,0.78258,0.84028,0.49484,1.40276,0.90309,1.21805,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,2468.07,1.31953,0.94709,1.16846,0.79458,0.78711,0.84039,0.49547,1.40317,0.90482,1.22105,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,2519.62,1.32369,0.95873,1.16895,0.81287,0.77591,0.84258,0.49819,1.40068,0.91093,1.22101,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,2570.91,1.32554,0.94653,1.16968,0.80153,0.78593,0.83778,0.4877,1.41198,0.91048,1.22249,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,2622.11,1.30623,0.93456,1.1646,0.80886,0.7839,0.84157,0.49313,1.4071,0.90419,1.21959,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,2673.28,1.3122,0.93519,1.15761,0.80224,0.78774,0.83271,0.48654,1.41237,0.89862,1.22312,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,2724.27,1.31218,0.92625,1.16089,0.81998,0.7874,0.84367,0.49234,1.41157,0.8856,1.2229,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,2775.01,1.30429,0.93266,1.16143,0.82876,0.77711,0.84582,0.49678,1.39959,0.88433,1.2149,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,2825.62,1.31199,0.92367,1.16062,0.81035,0.78798,0.84259,0.49778,1.39637,0.89026,1.21391,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,2876.84,1.30417,0.91988,1.15486,0.82048,0.78247,0.83829,0.49391,1.40364,0.89121,1.2192,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,2928.42,1.2998,0.91196,1.15938,0.8196,0.78003,0.83915,0.49729,1.39787,0.88735,1.21391,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,2979.84,1.29618,0.91846,1.15684,0.82459,0.77656,0.84362,0.49736,1.40977,0.88659,1.2215,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,3030.4,1.29081,0.90321,1.15219,0.81674,0.7804,0.84256,0.49852,1.40758,0.87956,1.21884,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,3081.71,1.28025,0.89049,1.14762,0.8145,0.79397,0.84173,0.49979,1.39999,0.87423,1.22029,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,3132.57,1.28442,0.89025,1.14751,0.82562,0.79143,0.84607,0.50298,1.40127,0.87267,1.22182,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,3182.97,1.2837,0.88484,1.14613,0.82292,0.7971,0.84837,0.50269,1.3912,0.86723,1.21081,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,3234.48,1.28459,0.88501,1.14288,0.81741,0.79452,0.84283,0.50184,1.39141,0.87337,1.21311,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,3285.81,1.2726,0.87624,1.14021,0.81697,0.79945,0.8444,0.50077,1.39748,0.87304,1.21562,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,3337.41,1.27744,0.87222,1.1438,0.8242,0.79112,0.84581,0.5012,1.39762,0.86417,1.21458,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,3388.65,1.27153,0.86764,1.13788,0.83244,0.78067,0.84408,0.49983,1.39552,0.86714,1.21842,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,3440.24,1.26617,0.86121,1.13454,0.82095,0.7879,0.84348,0.50031,1.40004,0.87224,1.21771,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,3491.18,1.26012,0.85596,1.13561,0.82586,0.78391,0.84568,0.50344,1.3976,0.86045,1.21224,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,3542.22,1.2537,0.85289,1.12925,0.81891,0.79736,0.84787,0.50334,1.3938,0.85236,1.21486,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,3593.09,1.25183,0.83773,1.13035,0.81763,0.79945,0.84683,0.50247,1.39324,0.85455,1.21596,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,3643.53,1.25339,0.83964,1.13037,0.82357,0.79463,0.84815,0.50261,1.39176,0.85437,1.21417,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,3694.53,1.25028,0.83319,1.12922,0.82781,0.79308,0.84488,0.50292,1.39441,0.85301,1.21719,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,3745.74,1.23839,0.82146,1.12395,0.82746,0.78917,0.84441,0.5029,1.39868,0.85171,1.21616,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,3796.86,1.24344,0.82478,1.12424,0.81374,0.79985,0.8449,0.50229,1.39685,0.84896,1.21441,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,3847.99,1.24356,0.8269,1.12223,0.82224,0.79585,0.84562,0.50199,1.40168,0.8518,1.21544,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,3899.28,1.23587,0.81883,1.12446,0.82364,0.79529,0.84334,0.50103,1.3998,0.84973,1.21534,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,3950.68,1.23153,0.80971,1.11844,0.81672,0.80195,0.84542,0.50222,1.3998,0.8468,1.21621,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,4002.03,1.2252,0.80645,1.11539,0.8175,0.80482,0.84585,0.50362,1.39736,0.84144,1.21563,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,4053.49,1.20762,0.78973,1.10785,0.82058,0.7976,0.84497,0.50362,1.39338,0.84376,1.2127,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,4104.54,1.22392,0.79479,1.1129,0.80558,0.80748,0.84315,0.50317,1.39089,0.84448,1.21115,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,4156.02,1.2232,0.7957,1.11808,0.82171,0.79736,0.84047,0.503,1.39337,0.84817,1.21413,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,4207.6,1.21166,0.7859,1.10647,0.82787,0.79532,0.84044,0.50175,1.39598,0.84796,1.21634,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,4259.16,1.21609,0.7889,1.11064,0.82904,0.79511,0.84162,0.50272,1.39454,0.84631,1.21636,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,4311.27,1.20088,0.77315,1.10223,0.82172,0.80333,0.84182,0.50176,1.39564,0.84419,1.21633,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,4363.04,1.21102,0.77818,1.10775,0.81905,0.80659,0.84403,0.50284,1.39635,0.84289,1.21756,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,4415,1.19915,0.77441,1.10775,0.82805,0.80328,0.84291,0.50343,1.39731,0.84459,1.21818,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,4467.19,1.19166,0.76499,1.09943,0.82874,0.79717,0.84289,0.50303,1.39436,0.8448,1.21646,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,4519.1,1.19119,0.75359,1.10004,0.82953,0.79712,0.84286,0.50167,1.39415,0.84355,1.21568,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,4570.83,1.18468,0.76415,1.09679,0.83229,0.79667,0.84307,0.50222,1.39577,0.84513,1.21675,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,4620.58,1.18711,0.66231,1.11335,0.8345,0.7962,0.84352,0.50392,1.39812,0.84368,1.21757,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,4668.74,1.16556,0.63612,1.09973,0.83466,0.79892,0.84591,0.50473,1.40064,0.84089,1.2185,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,4717.05,1.16149,0.63499,1.09881,0.83612,0.79847,0.84591,0.50428,1.402,0.83966,1.22061,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,4764.66,1.15654,0.62883,1.09578,0.83154,0.79993,0.84519,0.50376,1.40161,0.83953,1.22111,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,4812.96,1.14448,0.61793,1.09096,0.82691,0.80266,0.84475,0.5026,1.40329,0.84013,1.2217,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,4860.52,1.15033,0.62109,1.09019,0.82883,0.80239,0.8432,0.5024,1.40516,0.84135,1.22349,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,4908.76,1.13741,0.61251,1.08583,0.82395,0.80536,0.84224,0.5017,1.40675,0.84148,1.22464,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,4956.07,1.13363,0.60519,1.08392,0.83086,0.80021,0.8415,0.5004,1.40806,0.84071,1.22594,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,5004.32,1.13085,0.60417,1.08431,0.83208,0.80018,0.84085,0.49985,1.40776,0.84078,1.2259,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,5051.84,1.12654,0.6,1.08234,0.83002,0.80246,0.84129,0.50003,1.40815,0.84077,1.22626,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
