epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
16,845.015,1.48156,1.23687,1.26772,0.7312,0.69168,0.73565,0.4046,1.48718,1.18093,1.3118,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,895.911,1.4677,1.22243,1.25917,0.72866,0.70046,0.74602,0.41269,1.51651,1.19171,1.31296,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,947.049,1.45349,1.21042,1.25508,0.73396,0.70888,0.75899,0.41877,1.51153,1.14711,1.31451,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,998.619,1.44809,1.19136,1.25166,0.74659,0.7087,0.76412,0.43047,1.47707,1.15558,1.29359,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,1049.59,1.43992,1.18864,1.2472,0.73377,0.69844,0.7468,0.41758,1.49402,1.14333,1.27762,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,1100.51,1.44953,1.18529,1.24626,0.74941,0.71276,0.76776,0.43072,1.48958,1.11126,1.2853,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,1151.18,1.43592,1.16474,1.23995,0.74705,0.72586,0.78116,0.43689,1.45972,1.0952,1.27646,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,1202.31,1.41755,1.1421,1.23078,0.75463,0.72705,0.77377,0.43463,1.49018,1.0609,1.29532,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,1252.88,1.42534,1.12359,1.22352,0.75788,0.72522,0.77747,0.44078,1.4785,1.06614,1.2775,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,1303.69,1.42121,1.13508,1.22803,0.75765,0.73238,0.78595,0.45122,1.45149,1.04994,1.27042,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,1354.35,1.40999,1.10488,1.21829,0.7573,0.75445,0.78558,0.44854,1.45289,1.03678,1.26055,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,1404.5,1.40792,1.10241,1.22272,0.76597,0.74837,0.80379,0.45922,1.43887,1.02291,1.254,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,1455.36,1.40336,1.09896,1.21442,0.76345,0.74537,0.80136,0.45402,1.46207,1.04655,1.2613,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,1505.77,1.40791,1.09349,1.21688,0.75336,0.7473,0.78841,0.45343,1.4428,1.0465,1.26057,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,1556.06,1.39251,1.08086,1.2127,0.79132,0.73724,0.80457,0.45876,1.45131,1.00162,1.26387,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,1608.12,1.38816,1.07427,1.21047,0.76658,0.74641,0.79668,0.45326,1.44319,1.00299,1.24595,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,1659.26,1.39241,1.06032,1.20676,0.78031,0.75619,0.8072,0.46162,1.44575,1.01429,1.25399,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,1711.63,1.37902,1.05442,1.20422,0.79607,0.7512,0.80635,0.46756,1.43065,0.98618,1.25016,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,1763.45,1.37729,1.0452,1.20312,0.77826,0.75477,0.80673,0.46608,1.43684,0.98943,1.24319,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1816.11,1.36577,1.03896,1.19644,0.76508,0.77272,0.81553,0.46972,1.44142,0.98369,1.24683,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1867.06,1.36601,1.03782,1.19455,0.79165,0.76597,0.81821,0.47107,1.43852,0.96612,1.25143,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1918.46,1.36752,1.03439,1.19729,0.78037,0.7694,0.81439,0.47097,1.43453,0.96912,1.24303,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,1968.42,1.36364,1.02706,1.19915,0.79812,0.76565,0.82387,0.47112,1.4323,0.95708,1.24752,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,2020.72,1.3593,1.00828,1.18637,0.7887,0.77618,0.81651,0.47551,1.42588,0.94929,1.23763,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,2081.92,1.35273,1.00565,1.18982,0.78608,0.77428,0.81947,0.47611,1.4343,0.9435,1.24314,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,2139.25,1.35461,0.99457,1.18611,0.79081,0.78039,0.82678,0.48651,1.41028,0.93719,1.23147,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,2190.51,1.34297,0.99145,1.17994,0.79254,0.77825,0.82462,0.48274,1.41908,0.94676,1.23491,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,2242.14,1.34977,0.99002,1.18517,0.79272,0.77401,0.82385,0.48388,1.41505,0.93809,1.23212,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,2293.82,1.33921,0.96558,1.17531,0.79223,0.77456,0.82534,0.48199,1.4286,0.92165,1.24056,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,2345.04,1.3372,0.98644,1.17743,0.79776,0.77983,0.82946,0.48799,1.41758,0.91056,1.23001,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,2397.52,1.33739,0.96245,1.17265,0.80148,0.78018,0.83221,0.48812,1.41937,0.9196,1.23693,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,2449.97,1.33002,0.96174,1.17382,0.80821,0.79064,0.84276,0.49625,1.3953,0.89363,1.22059,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,2505.61,1.3316,0.95548,1.16844,0.80234,0.78265,0.83573,0.49099,1.40486,0.90697,1.22284,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,2558.3,1.3201,0.94154,1.17131,0.80591,0.78428,0.83567,0.4928,1.40801,0.90444,1.22291,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,2609.96,1.32681,0.95903,1.17003,0.82086,0.78936,0.84514,0.49915,1.40274,0.88749,1.21846,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,2662.03,1.32604,0.93845,1.17095,0.80088,0.80325,0.83416,0.49183,1.41367,0.89263,1.22444,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,2714.3,1.30694,0.93118,1.164,0.8169,0.78397,0.84127,0.49411,1.42162,0.89108,1.22977,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,2766.41,1.31061,0.92819,1.15857,0.81365,0.7873,0.84231,0.49207,1.41813,0.88666,1.22933,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,2816.92,1.31489,0.92836,1.16354,0.79347,0.80071,0.84283,0.49478,1.42223,0.89245,1.23468,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,2869.32,1.30473,0.91779,1.16085,0.81998,0.79113,0.84549,0.49657,1.41348,0.88304,1.2239,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,2920.92,1.31288,0.92517,1.15981,0.80312,0.79134,0.8452,0.50043,1.40343,0.88149,1.21992,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,2972.47,1.30408,0.91596,1.15729,0.80948,0.80825,0.84788,0.50138,1.40846,0.87015,1.22497,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,3025.24,1.30198,0.90804,1.1601,0.80875,0.80143,0.84942,0.50097,1.39489,0.86479,1.21117,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,3077.15,1.29676,0.91143,1.1566,0.80221,0.80382,0.84396,0.49705,1.39857,0.86901,1.21671,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,3129.94,1.28999,0.8955,1.15418,0.80188,0.80317,0.84089,0.49608,1.39745,0.87046,1.2151,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,3181.54,1.27646,0.88277,1.1466,0.82547,0.78947,0.84533,0.50067,1.39872,0.85576,1.21777,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,3233.72,1.2887,0.88661,1.14811,0.8175,0.79332,0.84583,0.5003,1.40405,0.8508,1.22182,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,3285.56,1.28378,0.87751,1.14677,0.82161,0.79255,0.84733,0.50025,1.39613,0.85635,1.21481,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,3337.27,1.2827,0.8759,1.1418,0.82155,0.78771,0.84746,0.50298,1.39326,0.85432,1.21114,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,3388.52,1.27458,0.86718,1.13926,0.82595,0.7867,0.84665,0.50036,1.40829,0.85176,1.21543,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,3440.51,1.27709,0.86901,1.14483,0.81807,0.79074,0.84629,0.50269,1.39559,0.85637,1.21164,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,3493.2,1.27125,0.86366,1.13583,0.82549,0.78938,0.84421,0.50139,1.40161,0.85985,1.21265,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,3545.5,1.26597,0.85175,1.13522,0.82226,0.78709,0.84415,0.50205,1.39728,0.85275,1.21263,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,3597.49,1.26197,0.85319,1.13632,0.81405,0.80396,0.84685,0.50342,1.38925,0.84985,1.20743,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,3650.4,1.25213,0.84468,1.12786,0.82,0.80185,0.84501,0.50393,1.3919,0.84613,1.20741,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,3700.9,1.24889,0.8322,1.13031,0.82718,0.79617,0.84321,0.50204,1.3934,0.84606,1.21118,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,3750.59,1.25496,0.83395,1.12892,0.81731,0.80247,0.84421,0.50252,1.39907,0.84552,1.21276,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,3801.41,1.25493,0.82672,1.1293,0.82125,0.79643,0.84467,0.50288,1.39919,0.84767,1.21409,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,3851.78,1.24138,0.81237,1.126,0.82473,0.78841,0.84324,0.50137,1.40221,0.84797,1.21423,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,3901.87,1.24093,0.82128,1.12581,0.80869,0.80238,0.84037,0.50085,1.39418,0.8458,1.21095,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,3951.95,1.24369,0.81895,1.12111,0.81217,0.79461,0.84159,0.50177,1.3967,0.84609,1.2109,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,4002.61,1.23447,0.81369,1.12325,0.81844,0.79731,0.84458,0.50275,1.3984,0.84386,1.21313,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,4052.08,1.23274,0.80352,1.12062,0.82449,0.8012,0.84487,0.5017,1.40178,0.84152,1.21386,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,4102.62,1.22282,0.80066,1.11485,0.81683,0.80706,0.8472,0.50398,1.40018,0.84296,1.21501,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,4153.66,1.21043,0.78456,1.1096,0.82241,0.80108,0.84735,0.50494,1.40235,0.84124,1.21497,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,4204.81,1.22343,0.78898,1.11164,0.82818,0.79647,0.84736,0.50631,1.3984,0.83984,1.21288,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,4255.4,1.22394,0.79264,1.1188,0.82281,0.80696,0.84653,0.50662,1.39727,0.83844,1.21343,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,4306.63,1.21454,0.7797,1.10719,0.81441,0.80808,0.84491,0.50442,1.40093,0.84113,1.21691,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,4357.38,1.21383,0.78485,1.11081,0.81735,0.80617,0.84606,0.50497,1.40036,0.84244,1.21742,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,4409.43,1.20066,0.76961,1.10477,0.82266,0.79709,0.84421,0.50381,1.4055,0.84234,1.22016,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,4461.09,1.20754,0.77613,1.1074,0.82111,0.79978,0.84387,0.50305,1.40519,0.8448,1.21987,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,4513.47,1.20046,0.76915,1.10714,0.82487,0.79945,0.84446,0.50443,1.40431,0.84191,1.2184,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,4565.06,1.19262,0.75762,1.10003,0.83009,0.79888,0.84628,0.50428,1.40421,0.83742,1.21898,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,4616.91,1.19193,0.74961,1.09845,0.82415,0.79944,0.84554,0.5036,1.40483,0.83947,1.21822,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,4669.39,1.18131,0.75779,1.0974,0.82375,0.79845,0.84456,0.50349,1.40528,0.84185,1.21865,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,4728.8,1.18599,0.65399,1.1114,0.82301,0.7971,0.84603,0.50323,1.40728,0.84395,1.21877,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,4784.54,1.1653,0.63126,1.09805,0.82359,0.79222,0.8445,0.50167,1.40581,0.8434,1.21785,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,4855.77,1.16315,0.63296,1.09962,0.80759,0.8047,0.84427,0.50156,1.40648,0.8428,1.21948,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,4923.56,1.1582,0.6255,1.09477,0.81835,0.79804,0.84457,0.50182,1.4077,0.84259,1.22008,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,4994.51,1.14219,0.6137,1.08927,0.81826,0.80248,0.84449,0.50176,1.40985,0.84344,1.22172,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,5066.14,1.14723,0.61367,1.08774,0.82503,0.79509,0.84485,0.50129,1.41133,0.84257,1.22276,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,5138.36,1.13487,0.61008,1.08367,0.82896,0.79342,0.84451,0.50062,1.41185,0.84261,1.22303,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,5211.14,1.13336,0.60244,1.08262,0.83061,0.79413,0.84284,0.49924,1.41318,0.84327,1.22395,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,5279.17,1.12588,0.59626,1.08195,0.82975,0.79476,0.84177,0.49958,1.41351,0.84389,1.22452,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,5351.15,1.12723,0.59117,1.08129,0.8299,0.79401,0.84152,0.49899,1.41405,0.84553,1.22487,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
