epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,1452.3,1.38722,1.06027,1.20562,0.77976,0.74951,0.80276,0.46146,1.43945,1.01541,1.25848,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,1495.07,1.37769,1.05836,1.20453,0.78111,0.74056,0.79572,0.45982,1.4396,1.00277,1.25043,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,1543.68,1.37678,1.04828,1.1998,0.77744,0.7707,0.81387,0.46748,1.44578,0.96989,1.24326,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1597.37,1.36193,1.03667,1.19278,0.78987,0.76552,0.82165,0.47476,1.42482,0.97297,1.24707,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1650.65,1.36588,1.03519,1.19559,0.78132,0.77703,0.81922,0.47409,1.43301,0.96674,1.2473,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1703.96,1.36956,1.03268,1.1996,0.77691,0.76787,0.80969,0.472,1.44018,0.95799,1.25256,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,1757.1,1.36302,1.01973,1.19905,0.79532,0.76385,0.81897,0.47346,1.43016,0.94967,1.24197,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,1810.02,1.35585,1.00405,1.1872,0.78517,0.76796,0.8249,0.47917,1.42224,0.94664,1.24003,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,1863.74,1.34946,1.00114,1.18936,0.7817,0.7835,0.82299,0.47831,1.43388,0.95058,1.25041,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,1916.7,1.35706,0.99788,1.18948,0.80343,0.76475,0.82426,0.4829,1.41905,0.94496,1.23399,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,1969.91,1.34184,0.99231,1.18093,0.79798,0.79121,0.83374,0.48705,1.4136,0.92492,1.23299,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,2022.64,1.34982,0.98713,1.18706,0.7984,0.77352,0.82862,0.48354,1.43624,0.93677,1.23836,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,2076.02,1.3429,0.97373,1.17611,0.80303,0.7766,0.8261,0.48012,1.42364,0.9313,1.22853,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,2128.46,1.33802,0.98476,1.17789,0.8128,0.78221,0.8359,0.48992,1.41593,0.91195,1.23143,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,2181.82,1.33973,0.96438,1.1776,0.80739,0.77924,0.83508,0.488,1.41725,0.91913,1.23595,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,2235.56,1.33161,0.96501,1.17189,0.80628,0.78246,0.83962,0.49314,1.4069,0.89903,1.22054,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,2286.42,1.32655,0.95609,1.16904,0.79373,0.78136,0.83602,0.48885,1.41061,0.90274,1.2253,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,2335.9,1.31769,0.94155,1.16804,0.81818,0.76798,0.83719,0.49396,1.41416,0.9048,1.22768,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,2392.07,1.32341,0.95894,1.16993,0.80875,0.78917,0.84377,0.49656,1.4098,0.89746,1.2228,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,2451.39,1.32014,0.93679,1.17242,0.80284,0.79727,0.84127,0.49284,1.404,0.90324,1.22692,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,2504.51,1.30546,0.92925,1.1643,0.81079,0.7952,0.8391,0.49415,1.41161,0.89929,1.22514,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,2557.76,1.31316,0.93323,1.16016,0.80294,0.78715,0.84072,0.49052,1.42725,0.89951,1.23527,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,2610.8,1.31269,0.92844,1.16092,0.81834,0.78469,0.84227,0.4967,1.41844,0.88563,1.22764,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,2663.52,1.29973,0.91712,1.1603,0.81719,0.78839,0.84729,0.49955,1.40396,0.88745,1.22281,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,2716.52,1.30707,0.9163,1.15894,0.80941,0.78346,0.83703,0.4936,1.40181,0.89128,1.21853,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
